,Seller,Product,Price,Quality,Likes,Comments,Category,Log Price,Log Likes
249,micharle,xiaomi portable aircon,50.0,1,69,"Hi all, due to overwhelming demand supplies was out for 1 week. Just received news from supplier stock has been replenish.  Item will be shipped directly to courier for dispatch to buyer’s address once order confirmed & payment is made.  -just refillable water without ice Best small mini cooler can ",air,3.9318256327243257,4.248495242049359
250,occulus_lab,maxtor m3 - 1tb usb 3.0 external hard disk,75.0,1,22,New. Un-used & un-opened Got it as a gift,computers/parts,4.330733340286331,3.1354942159291497
251,mangostinggo,"hp i5-4570te 8gb new-256ssd 22""led wifi",170.0,0,43,"[ price fixed ] Win10 activated ( but without MS office). new sandisk 256GB SSD. samsung S22D300HY. please note the screen have 3x small black dot, but not obversely. CPU rig =$170. CPU rig + LED =$200. [ deal at lakeside MRT, or, taman jurong S610157 ]",others,5.14166355650266,3.784189633918261
252,vader_86,wifi extender booster,10.0,0,5,Model: TL-WA850RE,others,2.3978952727983707,1.791759469228055
253,gamingspecialist,3a 4187 brand new housmile cordless vacuum cleaner 4 in 1 powerful suction vacuum cleaner with multiple brush handheld stick vacuum for hardwood floor carpet pet hair purple,75.0,1,13,"💬 CHAT TO BUY WHEN YOU HAVE DECIDED ON PURCHASE.  -SELF COLLECTION/ REGISTERED DELIVERY ONLY. (Please arrange with us before coming, as item might not be available.)  ✅ Please kindly read through the description of product given. (Items are exact to picture listed, unless otherwise stated)   PS. I w",others,4.330733340286331,2.6390573296152584
254,define.pc,2 piece promo ryzen 5 3500 with gtx 1660 custom pc build grab yours now upgradeable to rtx 2060 2070 2080 or rx 5700 xt,999.0,1,11,INSTALMENT PLANS AVAILABLE Too for other builds!  Trade in your current pc for discount!  ====== Mode of Payment  - Cash on delivery/ self collect  - Bank transfer/ Paynow/ PayLah  - Credit Card - Instalment plans (contact separately for more details installment)  ======   Define Pc  Call: +65 9716 ,computers/parts,6.907755278982137,2.4849066497880004
255,sinsengcomponents,"solar ip camera full-hd 1080p 2mp wide-angle cctv camera, rechargeable 2pcs 18650 batteries, 2-way audio, loop-recording, multi-users, motion-detection push notification, built-in ap hotspot, app:i-cam",65.0,1,44,"About Us Established since 1971, Sinseng Components Pte Ltd is  Importer/Exporter/Distributor/Wholesaler of Security Surveillance CCTV Camera/Wireless IP Camera/Solar IP Camera System: Our Wide-Range of Brands & Products includes: •House Brand 7-STAR* Distributor: •Authorised VSTARCAM Distributor: •",audio_visual,4.189654742026425,3.8066624897703196
256,sinsengcomponents,"door access - single door proximity rfid card access control system with keypad 125khz optional:cctv camera, ip camera",15.0,1,39,"About Us Established since 1971, Sinseng Components Pte Ltd is  Importer/Exporter/Distributor/Wholesaler of Security Surveillance CCTV Camera/Wireless IP Camera/Solar IP Camera System: Our Wide-Range of Brands & Products includes: •House Brand 7-STAR* Distributor: •Authorised VSTARCAM Distributor: •",audio_visual,2.772588722239781,3.6888794541139363
257,yeehaw.hoo,transcend mte110s nvme pcie gen3 x4 3d tlc m.2 2280 ssd 256gb,66.5,1,17,"Sequential read up to 1,700MB/s Sequential write up to 800MB/s PCIe Gen3 x4 interface and NVMe standard engineered with LDPC (Low-Density Parity Check) coding to ensure data integrity Supports Transcend SSD Scope software Some motherboards only provide PCIe x2 connections for the M.2 slot, creating ",computers/parts,4.212127597878484,2.8903717578961645
258,it-solution,targus universal usb 3.0 dv4k docking station,399.0,1,1,•Dual DisplayPort (DP 1.2a) or Dual HDMI (HDMI 2.0) video or one of each  •Dual 4K Ultra HD video 4096x2160 60Hz (p60) 24 bpp with 6-Channel (5.1) Audio  •1 USB-C device port (USB 3.0 5Gbps data only) •1 Gigabit Ethernet port for wired connectivity  •4 USB 3.0 ports for the latest peripherals (1 BC1,others,5.991464547107982,0.6931471805599453
259,erragont,airpods pro,300.0,0,14,Authentic Airpods Pro 10/10 condition only used once warranty unactivated looking for fast deal  preferably delivery due to covid now!,audio_visual,5.707110264748875,2.70805020110221
260,quroxcable,"ubiquiti unifi video camera, ir",229.0,1,6,"Ubiquiti UniFi Video Camera, IR, 3-pack $659   IP Camera with Infrared The UniFi® Video Camera is part of the UniFi Video surveillance management system. It records 720p HD video, day or night, indoors or outdoors.  Models: UVC  High-Resolution Performance The UniFi® Video Camera provides 720p HD r",others,5.438079308923196,1.9459101490553132
261,melashoppe,bnib harman kardon citation one speaker,128.0,1,22,Brand new sealed in box! Authentic Harman Kardon Product. Black in Colour.  Free delivery via Qxpress.,audio_visual,4.859812404361672,3.1354942159291497
262,kilious,kef lsx black,1300.0,0,2,1.5 years old. Fixed price. Condition still mint. No scratches or dent Under utilized. Hence selling away. Comes with box.  Can come and test before purchase.,others,7.170888478512505,1.0986122886681098
263,wenherb,apple macbook pro,500.0,0,2,MacBook Pro 13inch 2011 Processor i5 Ram 8gb Disk 512mb Collect punggol Price include charger,computers/parts,6.2166061010848646,1.0986122886681098
264,articulator,hifi system,1200.0,0,10,"HIFI SYSTEM SET WITH THE FOLLOWING: - Q-Accoustic 2020i Gloss White bookshelf speakers - Rotel XRT RA-10 Amplifier, Silver color - Marantz CD6004 CD player - Denon DNP720AE digital network player (for airplay)  Audiophile-desired quality sound at an affordable price.  In perfectly run-in and mint co",audio_visual,7.0909098220799835,2.3978952727983707
265,just_be_honest,"noise cancelling headphones, boltune bluetooth 5.0 wireless over ear headset with hi-fi deep bass, 30 hrs playtime bluetooth headphones with cvc 8.0 mic for travel work tv pc cellphone",50.0,1,3,"Features & details Latest AMS AS3435 noise cancelling technology: cancelling the noises in just one second No matter when and where you are. Boltune active noise cancelling headphones can reduce the noise with the upgrade active noise cancelling technology, even when you are at a busy street, flight",audio_visual,3.9318256327243257,1.3862943611198906
266,jimbono1976,bmb used karaoke speakers cs 251v👍clearance non nego fast deal il giv 80nettstill good to go not for fussy just exterior bit scratches paint dust etc but sound stil gd last test 1wk ago.alrdy pack with plastic wrap fr collection at toa payoh area,99.99,0,11,Audio,audio_visual,4.6150215020384655,2.4849066497880004
267,fatbudgetboy,"6286 esr usb c cable, type c to usb 3.0 cable 6.6 ft, braided nylon fast charger cable for ipad pro 2020/2018, samsung s20/s20+/s20 ultra/s10/note10, macbook & other usb type-c devices, grey",12.0,1,6,"#6286  [Fast Charging and Sync]: Transfer speed up 5 Gbps and support for 3A Fast Charge. Charge 40% faster and transfer files up to 800% faster than USB 2.0. USB 3.0 cables are backwards compatible with USB 2.0 devices. [Built-to-Last]: Made with a braided-nylon cover, aluminum plug casings, intern",cables/adapters/switches,2.5649493574615367,1.9459101490553132
268,pdsung,3900x + 5700xt + u4919dw - wfh full setup,4200.0,0,6,"Desktop: bought it on March 2020, with 3 years warranty - S$ 2600  AMD Ryzen 9 3900X Processor ASUS ROG STRIX X570-E GAMING Motherboard ADATA XPG SPECTRIX D41 16GB (2x8GB) DDR4-3200 RAM ASUS ROG STRIX Radeon RX5700 XT 8GB Graphics Card ADATA XPG SX8200 Pro 512GB M.2 NVMe SSD Superflower Leadex III 7",others,8.343077871169383,1.9459101490553132
269,omysell,"taotronics headphones hybrid active noise cancelling, bluetooth headphones over ear headphones headset with deep bass, fast charge 30 hour playtime for travel work tv pc cellphone",69.0,1,1,Selling Cheap! Amazon.sg selling at S$99.99  https://www.amazon.sg/TaoTronics-Cancelling-Headphones-Bluetooth-Cellphone/dp/B07ZPXRF6K/ref=asc_df_B07ZPXRF6K/?tag=googleshoppin-22&linkCode=df0&hvadid=396170102331&hvpos=&hvnetw=g&hvrand=5566508380446232844&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvloc,audio_visual,4.248495242049359,0.6931471805599453
270,mondecoinmetier,monster cable interlink reference 2.,70.0,1,6,This a BRAND NEW Monster Cable Interlink Reference 2.   LENGTH : 1m  PRICE  QUOTED HERE IS FIXED. NON-NEGOTIABLE   Payment terms:       - Cash Only      Self-collect @ Woodlands         Return Policy: All Sales are Final! No Exchange or Refunds.  NOTE:  I reserve the rights to relist my item for sal,cables/adapters/switches,4.2626798770413155,1.9459101490553132
271,jjengers,harman kardon citation one bnip,130.0,1,3,"Lowest price on here according to what I’ve seen! Totally brand new, even still has the plastic wrapping. PM me if you need more pics. ",others,4.875197323201151,1.3862943611198906
272,desmoman,synology ds1815+,650.0,0,18,Synology NAS that has been a market leader for many years. This unit has large capacity options especially with expansion units.  Currently has 2x Intel ssd for cache and 6x WD NAS HDD (mix of 2/3TB drives) sold separately. 6GB memory upgrade. Device new in Oct 2018  Full review and specs here   htt,others,6.478509642208569,2.9444389791664403
273,justubes,solid wood hifi rack,275.0,0,2,Solid wood 3 tier rack.  Good condition,audio_visual,5.62040086571715,1.0986122886681098
274,runld,hdd caddy for thinkpad,10.0,0,6,HDD caddy for Lenovo Thinkpad W530,computers/parts,2.3978952727983707,1.9459101490553132
275,cashconverterssg,digital picture frame,15.0,1,6,"SKU-6800000070172
 BUY THIS ITEM AT OUR WEBSITE:
 https://www.cashconverters.sg/digital-picture-frame-6800000070172.html
 
 USE VOUCHER CODE : CB10OFF TO GET 10% DISCOUNT WITH NO MINIMUM SPENDING REQUIRED.
 ",others,2.772588722239781,1.9459101490553132
276,igservice,"1.5k instagram followers account if you like, i will follow you back",5.55,1,14,"• WE DO NOT NEED YOUR PASSWORD OR COLLECT THEM! •  • #1 Singapore Provider of Instagram Services At The Best Price •  •Tap on Read More •  • All followers are ORGANIC, REAL, PREMIUM, CHEAP and ACTIVE • ",others,1.8794650496471605,2.70805020110221
277,ocean_sky,acer nitro 5 an515-54-77z7 gaming laptop with nvidia geforce gtx 1650 graphics and 120hz,1430.0,1,6,"Do note that I don't own the product,sharing products from Qoo10! For more info please  👇 Click here 👇 https://qoo.tn/BwL9tW/Q160617135   Coupon Link: https://sg.carousell.com/p/1005945289",computers/parts,7.266128779556451,1.9459101490553132
278,laptophouse,459 lenovo thinkpad w530 intel core i7-3637,459.0,0,16,"Lenovo ThinkPad W530 Intel Core i7-3637   SKU: LTH0005040  Intel Core i7-3637 8GB RAM 320GB HDD 15.6"" (1366 X 768)  HD WebCam Bluetooth 1 X USB 2.0 2 X USB 3.0 VGA SD Card Reader Condition: Preowned Warranty: 1 month  Pls take a picture of the ads with the Model or SKU Model and send to whatsapp to ",computers/parts,6.131226489483141,2.833213344056216
279,simplyss,hp cpu win 10 pro ms office 2019 pro plus,99.0,0,1,"Windows 10 Pro Microsoft Office 2019 Professional Plus USD Wifi Adapter included for Wifi  AMD Radeon HD 7000 series graphics card. DVI, VGA output. (VGA cable provided) Intel Core 2 Duo CPU E7500 @ 2.93GHz 64 Bit Operating System DVD ROM included",others,4.605170185988092,0.6931471805599453
280,wen.zi,gopro hero 7,250.0,1,1,✨Brand New✨  Gopro Hero 7  White  10Mp/1080p60/ water proof 10m  MEET UP ONLY🙆🏻‍♀️🙆🏻‍♀️  ⭕️Able to Negotiate ❌Refund ,audio_visual,5.5254529391317835,0.6931471805599453
281,sinsengcomponents,"hikvision door access biometric control number keypad - thumbprint - rfid cardmodel no•ds-k1t804ef optional:cctv camera, ip camera, em lock, zl & u bracket, 12v/5a power supply, 12v/7ah rechargeable backup ups battery, breakglass, door exit push button",80.0,1,27,"About Us Established since 1971, Sinseng Components Pte Ltd is  Importer/Exporter/Distributor/Wholesaler of Security Surveillance CCTV Camera/Wireless IP Camera/Solar IP Camera System: Our Wide-Range of Brands & Products includes: •House Brand 7-STAR* Distributor: •Authorised VSTARCAM Distributor: •",others,4.394449154672439,3.332204510175204
282,sinsengcomponents,"key switch for door release/door access high quality stainless steel optional:em lock with relay 600lbs, zl bracket, u bracket, emergency breakglass, door exit push button, 12v/5a biometric power supply, 12v/7ah ups rechargeable battery",10.0,1,4,"About Us Established since 1971, Sinseng Components Pte Ltd is  Importer/Exporter/Distributor/Wholesaler of Security Surveillance CCTV Camera/Wireless IP Camera/Solar IP Camera System: Our Wide-Range of Brands & Products includes: •House Brand 7-STAR* Distributor: •Authorised VSTARCAM Distributor: •",others,2.3978952727983707,1.6094379124341003
283,neonspace,donner guitar headphone amp hard rock pocket fx delay rechargeable mini practice amplifier,20.0,1,4,"☑️ TOP UP FOR DELIVERY  ALL ITEMS LISTED ARE IN STOCKS      Specifications  CD/MP3 input jack: 3.5mm  Headphone input jack : 3.5mm  Power Supply: Lithium battery with LED power indicator  Dimensions: 80mm (D)*30mm (W)*15mm (H)  Net weight: 50g   Warm Tips  Cation: First, plug mini amp into the guita",computers/parts,3.044522437723423,1.6094379124341003
284,viiperpc,"viewsonic vx2458-c-mhd 23.6"" full hd 1920 x 1080 1ms gtg 144 hz dvi, hdmi, displayport g-sync nvidia adaptive sync built-in speakers curved gaming monitor",229.0,1,53,"Local 3 Years On-Site Warranty Model Brand ViewSonic Model VX2458-C-MHD Cabinet Color Black  Display Screen Size 23.6"" LED Backlight Yes Widescreen Yes Recommended Resolution 1920 x 1080 Refresh Rate 144 Hz Viewing Angle 178° (H) / 178° (V) Pixel Pitch 0.27156mm Brightness 280 cd/m2 Contrast Ratio 3",audio_visual,5.438079308923196,3.9889840465642745
285,jackyljq,bnib apple pen gen 2,180.0,1,47,Brand New. Unused. Apple Pen Gen 2.,others,5.198497031265826,3.871201010907891
286,eequalmcsquare,corsair ll120 rgb 120mm dual light loop white rgb led pwm fan — triple pack with lighting node pro 2years warranty,150.0,0,5,"bought from lazada(corsair official store) on 2nd april 2020, tried to install it yesterday but realize that the rgb is facing backwards due to my case(intake fan)   Fan works as intended and rgb is swee chai butterfly (RFS) im using it for intake so the rgb is facing the wrong side for my lian li P",air,5.017279836814924,1.791759469228055
287,nilaaa,"ray cue usb to hdmi adapter, usb 3.0 to hdmi 1080p hd audio video cable converter, audio output for multiple monitors, compatible with windows 10/8.1/8/7 grey",45.0,1,1,"High definition Resolution  With advanced transmission technology, this monitor adapter allows high-definition video 1920x1080 (up to full HD 1080p) to be transferred to a monitor or projector with HDMI in a compatible computer.  Smooth Transmission  Leverages the adoption of USB 3.0 providing fast ",cables/adapters/switches,3.828641396489095,0.6931471805599453
