Seller,Product,Price,Quality,Likes,Comments
bhlifestyle,"GK64 Mechanical Keyboard, Hot swappable switches mechanical keyboard",185.0,1,38,"GK 64 mechanical keyboard   -Hot Swappable switches ✅ -Aluminium Case✅  Heavy duty build 😍😍😍  Built-in large capacity onboard memory for customization, light effect setting, keyboard layout setting and marco setting✅  PC Software will be provided for advanced setting ✅  Check out more details  https"
lexusfudgy,ENERGY Back Surround Speakers ,50.0,0,8,TAKE 5.2 HB-1 Made in Canada  Price is for 1 speaker 
medi.,"Samsung CJG5 curved 32"" 144hz WQHD VA Monitor",480.0,0,13,"Hi! Just bought this monitor from carousell 2 weeks ago, it's still under Samsung warranty. Very nice for gaming and it has an eye care mode which is really appreciated especially when staying full day on the computer.   I'm selling because I need 4k and I don't do gaming so I realized after all 144"
sraos,Bose Computer Speakers,100.0,0,41,"Bose speakers good condition with good sound , sound as Bose would sound . "
onlygopro,Amazon firestick,50.0,0,3,Others
airskyderence,GARMIN gps nuvi 55,40.0,0,4,In working condition but without windshield holder.
wynn2008,MARSHALL MINOR 2 BLUETOOTH  WIRELESS EARPIECE/ EARPHONE,75.0,0,4,12 hours of wireless playtime.  Bluetooth connectivity  Custom tuned Drivers  Eat-fit system  Multi-directional control knob  Magnetic Pause Function  (Oh hen cool. U can wear like a necklace too!)    I got this as a gift. NEVER used it before. feel free to ask me anything (:   
caraccessoriessg,1TB Western Digital Blue SATA HDD,20.0,0,3,Selling my used 1TB WD Blue Desktop Hard Drive. Chkdsk still healthy.   Date of HDD manufacturing: 24 November 2014
mynameisjohj,Sony Noise Cancelling Wireless Earpiece WF-SP700N,200.0,1,8,Hi all! Selling my unused sony wireless earpiece or headset . Does not come with warranty but brand new in box
tradepac,GIGABYTE  X570i AORUS PRO WIFI,325.0,1,12,🔥 STOCK AVAILABLE 🔥 ✔️VISIT US AT : SIMLIM SQUARE #05-18  ✔️WHATSAPP:97732514 ✔️WEBSITE : WWW.TRADEPAC.COM.SG
unicorns88,Apple 27” Cinema Display,698.0,0,26,"Clearance my study room... A Good condition Apple 27” Cinema Display to let go  No damage, no scratches... all in good condition..  Work on MacBook Pro 13” 2015 with Thunderbolt Connector or Any Windows Laptop Docking that support Thunderbolt like Dell Notebook Docking Hub"
vectorotto,Klipsch speaker set,700.0,0,4,The full total is 700$ but i can sell separately for 200 a pop. I chose 200$ as they all went from a range of 300-400$ new. we can negotiate don’t be afraid to send me a message.
gogo_cart,"(P4) OMERIL LED Head Torch LS072 , 2 PACK",15.0,1,3,"Batteries not included.  【COB LED Headlamp】Advanced technology COB torch is much brighter than regular LED torches and consumes less energy so it can be used up to 80% longer on the same battery. Pack of 2pcs Head Torches, perfect Xmas gift for your kids or friends! 【Super Bright】150 lumens head Tor"
resell3r,Apple MacBook Pro 15” Retina,800.0,0,43,"Selling just the MacBook Pro and MagSafe 2  SEE PHOTOS FOR YOUR JUDGEMENT  MacBook Pro 15"" Mid2012 Retina display.  ✅ Selling Very Good Condition / Well kept ✅ Never drop / No scratches  ✅ Battery can last 3 to 4 hours ❌ NO BOX ❌ Right Speaker Faulty ✅ OS: Catalina 2020 ✅ Specs: Intel Core i7 2.6GHz"
electronic4you,Ab6 alarm clock moko model : KT538,12.0,1,1,Others
xtremepc,PROMO!! i7 9700 + 16GB + GTX 1070TI 8GB + 512GB SSD Gaming PC ( i7 8700 ),1388.0,1,5,**Intel i7 9th gen + GTX 1070TI**  Limited deal!! Shortage stock in the market and price is increasing every week. Hurry and secure the lowest price with us now. While stocks last  !!Please Read!! ________________________ * Trade-in your old or faulty PC/Laptop for a discount * Refurbished Set (Mixe
lobang_liully,7C-7D Lelong Sales! MiraScreen Lighting USB to HDMI Cable HDTV TV for iPhone,15.0,1,4,"7C-7D Lelong Sales! MiraScreen Lighting USB to HDMI Cable HDTV TV for iPhone For more information, please refer to the pictures as provided."
zahirmaideen,PS3 Slim,120.0,0,5,Used for 1year. It comes with some video games CD and with out controller.
uplabdhi,Logitech Z5500 Digital Surround Sound Speakers,250.0,0,2,"5.1 Home theatre System in very good condition. Includes Speakers - Four satellites & One center channel, One subwoofer, Digital SoundTouch control center. Compatibility: PC/Mac, CD, MP3, DVD, PlayStation, Xbox. Self pick-up."
newchapters.,Mobile Phone Magnifier Screen! Amplifier! Suitable for 3D!,10.0,1,162,"Ideal to use this screen when watching with your bf/gf, couples and families!  Product Descriptions: Compact size and lightweight, easy to carry Especially suitable for watching 3D movies and 3D effect is stronger. Adopt HD zoom optical technology, no battery needed. Great for elders to read newspap"
newchapters.,Studio Microphone Wind Screen Sound Music Pop Filter With Swivel Mount! Whole Set!,10.0,1,159,A must have gadget for aspiring youtuber/ singer!  -This is a nice quality pop shield/ Pop filter. Suitable for all types of  recording microphones as used in recording studios -Protects your microphone from surplus spit caused by over eager performers
aaa.987,"AmazonBasics High-Speed Mini-HDMI to HDMI TV Adapter Cable (Supports Ethernet, 3D, and Audio Return) - 6 Feet",12.0,1,5,"AmazonBasics High-Speed Mini-HDMI to HDMI TV Adapter Cable (Supports Ethernet, 3D, and Audio Return) - 6 Feet  Brand New   Ready stock"
newchapters.,"Smart Watch! For Sports, Causal or Social! Multi Function!",14.0,1,112,"Multi functional! For sports, causal, daily wear! Record your workout! Keep track and get healthier! For both Genders!  Description :  -Multi-functions, can monitor physical healthy changes, detect healthy data, display risk status and evaluate results to let you know better about your body healthy."
newchapters.,"Clothes Hook Spy Camera Video and Audio Recording! Safety, Baby Sitting!",16.0,1,125,"Use it in your home to monitor your kids, baby! Record your home for thief, Hume surveillance and safety reasons!   Features: 
 
 Super Hidden: Deigned to be mini and invisible, in a shape of clothes hook, it works perfectly in diverting attention 
 
 From others, no one can find that the clothes ho"
sam.lxd,Kindle Paperwhite (2015 model),100.0,0,9,Released June 2015 Model number: DP75SDI  Condition like new.  Seldom used. Free cover case.  No charging cable provided in the original box.  Can use any MicroUSB to USB cable to charge.
greedyshop,[1 Year Warranty] 8 in 1 USB-C Hub Dock with Type C Power Delivery USB C Thunderbolt 3 4K Video HDMI SD/TF Card Reader Ethernet for MacBook Pro Macbook Air Ipad Pro Windows Android Adapter,58.0,1,1,"💁In stock with free delivery or meet up at CCK/Jurong East MRT 💁Brand New in Box   💁1 Year International Warranty  💁100% Authentic  💁Stock Count: 3 unit     Features  8-in-1 USB-C Hub Extend one USB Power Delivery Type-C 100W charging port, one HD output port, RJ-45 Gigabit Ethernet, three SuperSpee"
sunkenhope,Apple Airpods,90.0,0,9,"item bought for a year. sound has gotten lighter but everything is still in good working condition. Sound is softer for me as i usually listen to very loud music. if fast deal and pick up at my place can consider nego!!!! Inwill include the box itself. 100% authentic! dm for more info and pictures, "
sophianjuhari,Digital Photo Frame with Movie Player!,12.0,1,2,"Brand New Digital Photo Frame with Movie Player! SD/MMC Card, USB Plays music too! Comes with charger and box Cheapest you can find!"
newchapters.,Universal All In 1 Memory SD TF Card Reader! All Types!,8.5,1,114,"Type	SD Card,MMC Card,Memory Stick Card,SM Card  Card Slots	All in 1 / Multi in 1  ALL IN 1 USB STICK MULTI MEMORY CARD READER SD MINI SDHC MS MIRO M2 TF MMC  Compatible with Mac and Windows Plug and Play A convenient and fast data exchange device for MP3, PDA, Digital camera etc. USB interface USB "
newchapters.,"LCD Electronic Vernier Calipers with Ruler! For Car Mechanics, engineers, construction, DIY tools!",12.0,1,132,"150mm: $14 100mm: $12  Electronic Digital Caliper offers instant and accurate readings of inside, outside, steps, and depth measurements with accuracy of 0.001 "".  SAE / Metric conversion switch automatically converts measurements to inches or millimeters with the simple press of a button.  Adjustab"
xtremepc,PROMO!! i5 9400F + GTX 1070Ti 8GB + 8GB RAM + 240GB SSD Gaming PC ( i5 8400 ),988.0,1,4,!!GTX 1070Ti Gaming PC!!  While stocks last!!. The best deal in town. Free delivery islandwide. Get yours now!   ( i5 9400F > i5 8400 by 3-10 fps )  !!Please Read!! ________________________ ** Trade-in your old PC/Laptop for a discount (working or faulty condition) ** Graphics card is refurbished wi
sqweak,MacBook (Mid 2010),40.0,0,3,"MacBook (Mid 2010) Still works despite it's condition.  For those who wants to salvage it or parts from it or just wants to hide it behind a TV and use it as a multimedia device.  Windows 7 for reference only, device will come with OS X. The battery works BTW. If it's not in the pic it's not include"
newchapters.,Electronic Ultrasonic Anti Mosquito Pest Bug Insects Repellant!,10.0,1,96,"Protect your kids, children and family! Bring it to your outdoor events and field trips!  Protect your kids, children and family with this Mosquito and insect repellant! Better safe than sorry!  Features: - It is applicable to repel cockroach, mosquito, insect, pest, mice etc. - The repelling ultras"
1318,Liberty Xoundpods BN,55.0,1,2,brand new  Best Price $55 Self collect around Jurong lake gardens  Apps SMS 93628830 
alltronic,Remote Control Sony LED TV RMGA018,20.0,1,9,"Remote control - RMGA018 Sony LED TV  Orig, new and unused"
dcch1987,"Custom HIGH END gaming PC full Build i9 9900K, Zotac 2080ti amp ex core 11GB, 32gb GSkill ram, gigabyte Z390 Aorus master, ZXR soundcard, Thermaltake AIO watercool",3700.0,0,6,Full system  Gigabyte Z390 Aorus master rev1.0  Intel i9 9900k ( non OC )  Zotac RTX 2080ti 11GB amp extreme core 32gb gskill rgb ram Sound Blaster ZXR soundcard (foc) TT rgb aio watercooling  TT RGB grand 850w PSU TT Core P3 Tower   Current M.3 ssd not provided.  Free delivery. Will proof with vide
thriftything,AKG Perception 120,120.0,1,11,Highlights USB Output Connection Supports Windows and Mac OS 24-bit A/D Converter Cardioid Polar Pattern Low-Frequency Roll-Off Switch -20dB Attenuation Switch Features The AKG Perception 120 USB Condenser Microphone takes all the quality features of the Perception 120 and adds a USB output for plug
bugbiz,DELL LATITUDE 7470 I5,430.0,1,20,"Great budget notebook for students who need it for school!  DELL LATITUDE 7470  Intel I5 6th Gen i5-6200U 8GB ddr4 RAM 256GB SSD  Windows 10 installed 14-inch Full HD (1,920 x 1,080 pixels) WLED anti-glare display     tags: macbook laptop dell alienware microsoft words office ssd intel "
carousiaoeh,Apple Wireless Keyboard,25.0,0,6,"Good working condition apple wireless keyboard, selling just the keyboard itself . Able work work fine when trying to pair with my windows laptop too. Only issue is the power button seems Abit off and can't press down, so only way to off is to take out the batteries. Will include batteries for the s"
tangotango424,Samsung smart blu-ray player,45.0,1,1,"3D blu-ray Disc player/dvd player, model BD-H6500. item from lucky draw gift."
passat88000,WTS Apple TV HDMI to HDMI Cable,25.0,1,12,WTS Apple TV HDMI to HDMI Cable   Brand New，Sealed ！ Retail price is $28，Im selling at $25 No nego，Fix price   #Apple TV
itsmine.pc,"GIGABYTE G750H 80 Plus Gold 750W, Semi Modular, Smart Fan, Smart Power Protection, 5 Year Warranty, Power Supply GP-G750H",129.0,1,23,Brand New In Box  Official Local Distributor warranty    No Trades Price Non Negotiable  *Company own delivery to Door Step Per trip regardless of items  *Delivery Charge - S$10.     Customers can use Lala move or Grab pick up courier service to collect items from our store if they need them urgentl
jeslynxiaoyee,GoPro hero 3+ Removu Control,100.0,0,16,"Includes smatree casing, waterproof casing, 2 batteries with charging wire, floating, 3 way stick and many more accessories"
wong41,DDR3 RAM 4GB x2 for sales!,18.0,0,34,Computer Parts & Accessories
lyntonlee,Soul Prime Wireless Headset (1yr Local Warranty),75.0,1,1,"Brand new set / SEALED SET 
 Authentic Soul Prime Wireless
 1year Warranty by local distributor!
 
 Special promotion!
 Limited sets only.
 
 *Invoice will be issue upon purchase.
 
 Usual price: $99.90
 
 Special deal for Self collection at city plaza #01-25 only at $75!!!
 *other listed locationwi"
budgetbuilds,BUGDET RYZEN 5 GAMING/WORKSTATION PC,549.0,1,6,Specifications: ⚔️ • Processor: Ryzen 5 1400 • Motherboard: ASRock A320M HDV • Memory: Samsung 16GB DDR4 • GPU: Sapphire R9 290X (Equivalent to GTX 1060) • Cooling : 3x RGB 120mm Fans + 2x Case Fans • Storage: 128GB SATA SSD • Power supply: CoolerMaster 600W 80+ Certified • Case : Tecware Nexus M Te
yun.xiang.39,Sell i7 faulty laptop,70.0,0,10,N61jq specs and all original parts I7 chip first gen 1 GB GPU 16 inch 4 GB ram Hard disk excluded Charger and battery included  Right hinge attaching screen to keyboard has came off (see picture) but still able to function well until recently.  Able to power up but black screen. Can hear fan and hdd
daryntyh,Glorious Model O,80.0,0,10,Computer Parts & Accessories
sjiesheng,Anker Soundcore Liberty Air 2 Black,140.0,1,6,Brand New Sealed in Box! 1 Year Local Warranty with Anker  Color: Black  Specifications: Diamond-Coated Drivers 4 Microphones with Uplink Noise Cancellation Up to 28 Hours Playtime Fully Sweatproof Wireless Charging HearID Personalized Sound Ultra-Fast Bluetooth Pairing    #Anker Liberty Air 2 #Anke
electronic4you,Ab6 7 port USB 2.0 premium aluminum USB hub,30.0,1,1,Others
pcsyntronics,Thermaltake Toughpower 750W Gold (Modular),127.0,1,12,"The Thermaltake Toughpower series is a premium 80 PLUS Gold certified power supply that uses the highest quality components for stable performance, excellent features with unbeatable efficiency vital to the current high-end system in market even in demanding conditions. With the 80Plus Gold certific"
rgchan2004,Microsoft Surface Book 2 i5 256gig,1400.0,0,11,"Upgrading , willing to let go Surface Book 2 in total mint condition. surface book is seldom used, used only during weekend Battery can last 7hours and more i5 and 8gig memory"
liiangjing,ZOTAC GeForce® GTX 1060 3GB AMP! Edition 3GB 192Bit GDDR5,129.0,0,2,Bought in 2017(5 years warranty)   Overview Specifications PRODUCT SPECIFICATIONS  Specifications GPUGeForce® GTX 1060 3GB CUDA cores1152 Video Memory3GB GDDR5 Memory Bus192-bit Engine ClockBase: 1582 MHz Boost:1797 MHz Memory Clock8 GHz PCI Express3.0 Display Outputs3 x DisplayPort 1.4 HDMI 2.0b DL
jeffsells,Glorious Model O,90.0,1,5,Glorious Model O glossy black 68g Conditions 10/10 no scratches no dirt/dust Box will be included bought this gaming mouse and realised it does not fit me well  open to slight nego but no low ballers you can change the dpi using the the dpi button or custom with the glorious Model O software or cust
yeeetttt,Sony SBH80 wireless stereo bluetooth headset,50.0,0,2,"bought a while ago, used a few times at home only. condition 9/10 everything is working price is negotiable "
lux_life_sg,Prism+ 30’’Wide FULL HD GAMING MONITOR,420.0,1,68,"Brand new unsealed , got it as a gift  Retail price $430  Open to slight nego "
sellverything888,"Brand new lighting cable Last set , cable buy  1 for 1 via free mailing",3.5,1,1,Brand new  CB sales LAST SET FAST CHARGING free local normal mailing ONLY fast deal paynow on the spot via free mailing $3 Fake apple lighting cable 1 m buy 1 free 1   No trade  No Nego No self Collect  No meet up No extra photo  Free postage & mailed only   Registered Mail Additional $3.50 Price in
